excavation,transportation,fuel,equipment,workers,output,fuel_type,reduction,future_co2,risk_score,fuel_encoded
32236.807827822216,4492.948468254334,1189.425146965943,3096.233735810737,1835,77821.41696623893,oil,0.22235479130327557,1348665882.96,70.64,2
34850.448001121455,2003.5987350888047,7164.803796111309,1857.9587979960907,57,72207.58208891287,biomass,0.07991310803780163,3651931.68,32.07,0
27364.85994570601,1640.7055822303091,9689.81332548855,1994.2889493270895,326,13526.164490858491,biomass,0.14162650038594762,2651228.85,58.34,0
12964.053415894161,63.94730733962973,10112.357739491563,3493.42172955477,218,5835.320708753649,naturalGas,0.09409225128670891,142479809.06,63.81,1
17611.951678444013,4134.489860215406,6387.122865474172,4692.540531669673,1580,87916.214835961,oil,0.12844626288102756,7134161821.11,71.0,2
9489.08698167057,4006.893695012791,14611.880957041603,2734.676804936991,1152,8903.275589724468,naturalGas,0.08715062848748716,13589062833.55,64.84,1
45468.3027860146,531.2280453197554,17507.4667624306,3853.57964829646,586,15685.578891251595,naturalGas,0.3838670997995499,1805855867.74,55.61,1
29377.893840922963,2888.518331852174,18780.514109359476,491.5724661439709,324,3191.194280253688,biomass,0.14749694970740743,3122248.75,55.19,0
20342.145129800174,2325.268673852768,16121.35819831057,1095.2322852880384,763,63205.300164566725,biomass,0.20536415509739792,2046185.87,15.52,0
23369.287280384568,602.3583865904662,17026.545926401326,2535.551622551686,1069,58654.68575267651,naturalGas,0.36451413267197785,2014394367.38,55.88,1
47390.52531078486,4903.0354530330105,11055.85148233791,149.05803196243522,1496,98703.46297709031,oil,0.28706255578651607,12854788813.11,67.35,2
8090.894454245969,1081.3324784421436,16535.17570589361,1301.632144874666,1797,88806.30723540003,oil,0.266313118196621,4261148130.92,65.93,2
29518.376684831463,345.4985586519001,6139.727792044249,2611.1363846335826,924,41673.47457061006,naturalGas,0.29694711662629303,459048485.43,58.68,1
25541.489604781065,2978.288423714529,8029.727365973366,124.05793136868853,764,37786.99825034096,coal,0.34008778998688366,4643686482.86,67.11,3
30766.98465401507,3696.944718893833,6406.568974989032,1359.5041168189064,563,30388.351393718523,coal,0.35718424374811636,4674438244.87,72.24,3
1396.4540991316053,171.89279577546296,9401.007975413717,2594.452556405554,1614,16088.285083750256,biomass,0.2749238847327593,322013.86,5.81,0
43670.1334927355,3297.0010172478405,5783.034363148864,2887.088777507166,412,14670.282003598897,oil,0.3615025461429202,4547415198.35,61.3,2
46639.854982938814,2666.1364609977577,19236.067700863492,4632.470880623762,1140,14096.087092950936,naturalGas,0.23738913459891692,10577688680.93,61.13,1
28474.092587665844,525.2923942864916,6325.608097312796,3244.4608350905087,48,12297.360961491077,naturalGas,0.14705179969394822,695384542.71,65.81,1
34984.21578190617,870.8941459623467,2051.0863084077027,2102.942222523469,590,24810.692198148154,oil,0.35802684810934554,486491927.98,65.89,2
46163.719368276135,2844.1917436072417,10583.661604403227,4655.238326808686,189,31360.194400998527,biomass,0.23951548959458052,5205461.69,56.02,0
35508.31239851323,1488.824491431309,1236.2716610590096,3935.1707677695817,21,96196.31813285267,biomass,0.36714815564853204,4176419.9,14.87,0
8050.682624255936,4692.195485970067,2299.8090095407524,1040.0441595081006,1372,58268.851849186685,coal,0.06405873488270343,2107501422.56,79.02,3
29026.273828257254,4095.5137451254136,4465.848845005301,697.6696886766579,952,98771.98167681482,oil,0.18913051303943246,4433428033.44,70.92,2
30532.394795951368,4918.000360503179,9340.569972654619,3395.2675969265283,1749,37874.22783474165,oil,0.3817317564268639,11095281999.01,63.98,2
21494.468229468108,1305.7574863625657,8721.693552949655,2821.42166960607,557,46305.03662635466,naturalGas,0.13737753246540596,2433780653.03,66.24,1
36953.98966342378,4848.920927661905,16013.868053855545,3958.8843882741407,1159,33133.28725736264,oil,0.37953768611347244,18852444721.87,62.28,2
46751.16723106623,2161.8570102598737,14815.545612293856,3707.084997889498,72,19105.877438758715,coal,0.3838658613952375,6413123801.12,66.94,3
46315.64138888543,1744.1187886156356,8583.734050414956,3144.7970925946993,853,15173.306069980337,oil,0.35874980997905137,3672711420.93,66.45,2
22816.54888450454,261.2441395770727,6740.713730755036,4932.5917495630165,1115,94562.84058297536,naturalGas,0.24728381578265457,364677431.35,61.33,1
6105.283269117385,273.29863671941706,6397.728802823822,2691.2691640465227,1018,98694.25749807683,coal,0.2764288071782235,347329331.41,68.72,3
49249.63934863556,3463.136167173807,15502.502237150778,609.8734946835132,1852,5446.040154364424,naturalGas,0.35436594945745425,12267931743.63,56.49,1
42025.455279073736,2295.0656822257993,1136.240883803268,4149.954145839142,1332,15884.241598444885,oil,0.32156397883621457,637860781.1,67.5,2
6670.802719561709,1140.3429139201676,355.15082526105596,1296.6741436112595,43,42928.88513780124,biomass,0.2705328473093941,786778.66,2.04,0
46081.67318955993,3073.711828562911,15931.333399340296,3897.6456333123956,761,19447.014158096325,oil,0.39379079275474593,11067183616.26,60.21,2
43559.86992207535,1271.7620100680547,9595.21288218208,4787.680125200254,1642,37024.15896906145,oil,0.289986822716793,3031373290.04,64.99,2
26182.48382774057,2892.382454178669,2704.534657216162,3499.137794123489,58,13780.538636103704,naturalGas,0.3914186973567164,1531306596.57,58.74,1
29768.134069374,1802.4516474436248,4787.762098430575,3000.3492967015154,667,46194.66391545723,biomass,0.07008596611248176,2901916.16,40.0,0
20250.63384157145,4119.525610792977,18656.828666637914,2328.911569591451,1670,27897.767000756667,oil,0.09863612975977437,19366262668.74,72.15,2
3210.701121690551,4105.273842226228,17204.10921493547,1853.828836677246,710,35838.60052010742,coal,0.2080105961001717,12800664567.91,74.08,3
17092.263461472096,2391.9784866307828,14224.722499457053,1797.3735173105895,1090,10336.95249481201,coal,0.1847078113095103,6704471450.95,73.45,3
40241.24570560156,1760.5873555817277,9696.282083712798,3200.0448932624736,1894,43384.67702030403,naturalGas,0.32395719447495974,3932769744.37,56.74,1
729.2851387278415,1819.1733848298818,10454.440161208577,3768.8019288418423,118,98342.50348519541,naturalGas,0.10621490926422132,3790115673.74,66.7,1
17008.208998711638,4030.515483084407,19507.366252150776,3408.659493947851,1550,33554.47164123784,biomass,0.391633312689021,2035242.89,24.28,0
20209.350332751696,1647.615619160084,19318.831833297314,1032.1300009081356,994,87766.49820940106,naturalGas,0.1602730563413199,6831452452.03,63.12,1
27101.08234542718,1053.2062747971615,4383.854011138103,2495.2365417102815,33,84476.71502074483,biomass,0.2001232977090558,2670920.83,15.77,0
46032.853012431646,432.59482595778104,16240.98086947583,3968.6183573061617,230,95253.78341142385,oil,0.14616076135400802,1787957451.98,68.24,2
17644.12672111508,2338.798673213198,4025.129056723634,2404.7351870358284,1993,79220.84171444236,coal,0.2527772660642916,1811485247.29,72.53,3
17674.18349386327,2415.839173610011,4349.395809890632,2706.2852346906943,324,66300.08587882269,coal,0.07052004514790439,1986301391.1,78.35,3
37006.311781432545,4206.134464910507,13554.251379875079,3867.1234384455697,303,85801.8599785183,coal,0.10238712694965708,11610818019.54,78.38,3
22884.788074045453,1113.9810952658593,8159.521861892214,3323.263266012203,1962,8488.823385077614,naturalGas,0.3110291961965535,1955206459.94,57.08,1
11617.938735529107,1911.1464556053156,18637.73370141975,2076.257358367843,1043,46820.23506268197,naturalGas,0.11527520419168137,8334830270.4,63.3,1
22895.756048568324,4043.9446370795176,1871.2937244305758,4482.292920411383,1710,98936.36762289083,oil,0.132430058044832,1872350579.14,71.44,2
7472.422508800093,4119.881817637378,10279.36025210891,854.706989884219,1029,77190.4149781785,naturalGas,0.3275437825036932,8399062030.94,61.07,1
9231.155832058053,1929.2092691340533,18378.57845581811,4977.806420522107,1514,96245.46242568508,biomass,0.08265541242503877,1292735.43,5.88,0
25169.204750604247,2301.0288762005375,18091.861843542152,638.3202634573742,1760,78183.80125721444,coal,0.20311583796979432,7366559158.9,76.82,3
21236.80975047512,1523.3965953379218,3214.93134697325,124.00235696598256,1027,87613.31477677227,oil,0.05807218544902945,1232475195.28,74.54,2
45784.872102870955,4663.448843312367,7396.090231919484,4455.593560686385,647,70946.43359801591,biomass,0.17138258976126636,5070652.01,41.7,0
18438.498006273338,602.0323910504858,12420.515860929256,1262.5198664114826,276,76289.69843730674,biomass,0.2946434909137641,1917070.08,5.78,0
29239.12333876315,4669.4096207773355,3271.9582069509033,3662.0131558612684,1825,52794.62297411057,naturalGas,0.08153614790102992,3021419052.04,64.36,1
31797.082252016753,3422.493594658363,19363.6412237102,4064.5261059137433,97,92499.53238059916,naturalGas,0.36091711937256604,14098601612.55,54.52,1
1148.175601122515,2662.545041906789,18303.51164168044,4301.982635608978,464,82678.85215171281,coal,0.36832466502925065,8444930707.05,68.18,3
33345.09991482717,172.9687133146344,3422.308562785937,4958.391466537625,1659,84544.6116008976,oil,0.08674663129379728,154898773.74,75.29,2
9312.780360052695,2383.2249971918213,2510.99367909361,1505.4965646979954,1566,67627.90099534218,biomass,0.3967563527315219,1098479.85,0.0,0
48072.98071473803,2044.6630439636342,1799.6288078844793,3565.704542539933,1181,31153.41476163765,naturalGas,0.15413534368842113,862148475.72,63.75,1
7858.805023779091,814.4818717558616,18197.92891432896,621.2292984900997,766,4527.349743623794,naturalGas,0.07943558489606212,2960021100.65,62.65,1
21023.894124487673,3285.483921468278,3953.11381492967,2063.7059922164044,1811,93629.8578115449,oil,0.0517734900740418,3225413634.15,74.72,2
4724.808569892871,4856.043027767746,8384.070078032659,4247.459881897323,1762,59025.914531744194,oil,0.19298301351735192,10171642407.76,67.39,2
49845.27546637439,2815.3221672119803,9032.14217647486,1869.9073279925863,440,30516.154143665884,naturalGas,0.2704334949971412,5884113746.65,57.66,1
25358.65301139651,3576.61884945529,12020.319779849995,2975.9221336512896,1785,15764.375676906242,naturalGas,0.16626273746615966,9424608405.25,62.03,1
29971.558357342168,351.56775830442376,1527.5333405737567,2543.6785464369386,1976,83122.79338457472,coal,0.34285107791611796,97251272.35,71.34,3
3820.2856307271604,2094.158309126804,4612.496486270267,3247.460079004623,920,83815.49925031031,oil,0.3008121964477675,2354141028.71,63.62,2
37623.043284759304,590.6288409708344,18636.658699686628,4865.82722746909,1973,81636.28884492262,biomass,0.17255653618881145,4232799.26,26.31,0
10890.326858231496,3067.8512193271868,18177.361134644532,325.8908561819405,1777,64863.18650471184,naturalGas,0.3070083833130116,12388176624.77,55.84,1
44953.68732731533,4693.025969488632,15647.683883373275,2891.109511633067,1777,37235.523371595715,naturalGas,0.37917070793923746,16804108860.12,59.44,1
10654.412203859354,3312.270885033476,486.08478780248714,4321.9924572889095,251,31102.958193245442,naturalGas,0.08258359949005599,324834492.47,66.08,1
9939.042172851496,393.2472110889634,6607.434693072432,2432.844423154716,711,1846.9222416988482,naturalGas,0.15713638605516592,605066553.86,64.61,1
2309.2085584806964,1779.7843628755634,12596.378833323864,438.70957041078543,911,83527.14831013579,coal,0.2121640786908427,3867002044.35,74.54,3
23867.313782944962,2757.810263409849,5576.2852142921665,2824.669794463016,750,9655.837051870603,oil,0.22429654471416904,4145289507.75,66.14,2
28459.636096499515,2022.0067031049286,18200.77523157017,1693.7657595779112,75,63444.744806036,naturalGas,0.23976847571012577,8414131828.0,61.38,1
3752.5776517034424,4169.88361227111,12714.400290465594,816.9618374227827,981,50903.41973716875,oil,0.155219417288527,13476040738.84,68.13,2
38888.61702640302,4075.208313502846,1530.9436745972675,4252.720840753192,387,53142.24653370876,biomass,0.2835408760938222,4377671.02,42.33,0
22937.797320027366,3063.036790315075,18189.21121783049,2631.917589306052,397,92744.57168546956,biomass,0.2757795762354404,2279045.27,8.88,0
26457.31833171521,1873.5551462121991,19159.556497706828,4669.71824127638,1824,4129.886115852969,biomass,0.25223752719506487,2726498.34,54.79,0
22317.755973442294,1284.1285050785882,1646.4771259953372,4039.7816977851917,790,77565.83023824845,biomass,0.08981660259880683,2336004.63,15.09,0
20337.771513328637,538.3128478835152,10693.968673740166,3480.2103791796535,218,6153.187438363406,oil,0.21693876188358058,1310387257.42,65.7,2
28202.196399756784,1780.9394405979046,6136.949216061992,74.87624165829408,1448,4777.206987602343,biomass,0.17467941062128145,2832420.97,58.55,0
8184.392173570269,2071.7308608665203,7917.497621979907,2167.7261103593373,25,43551.95211599681,biomass,0.22186346444334293,926688.72,9.47,0
9505.44245951592,3382.3563962693274,3675.0592373113036,1027.55709417756,1330,7244.442259953706,naturalGas,0.3726532524302591,2843231205.87,54.31,1
43158.38824016911,3294.2175232448917,11603.634830047009,4558.449659691895,995,79125.25117799829,naturalGas,0.21818597010544294,8098849528.54,59.22,1
47332.71537561482,359.83961680987215,19163.789129652923,914.1907241479834,1253,53426.74627118538,naturalGas,0.05489327714382915,1535424280.06,68.71,1
18978.811155847772,1982.3439840014773,10111.14474540502,1465.9972557134631,1802,3874.83948331767,coal,0.20359285832944585,3885979408.89,75.51,3
13901.86132060591,917.0765474146359,1750.000169750175,2608.3420002857706,376,5009.567961710032,naturalGas,0.3372268630172838,333136372.93,60.86,1
32377.97739033128,792.4953995308604,12438.026536200427,1353.6499140404924,789,61654.18444420846,biomass,0.3230213231263589,3157858.13,21.56,0
20732.34146935577,4138.237727188857,6870.437589580015,1088.83015253165,1262,80805.06994818208,oil,0.22968652573486337,6804069416.58,68.04,2
1756.6246051870708,219.15693141412507,17132.911272866826,3015.5416592586243,1664,44342.15359620258,biomass,0.13741915450076037,429550.85,2.11,0
8229.553569626423,2101.7225507515855,8750.095151497757,490.2011376373681,449,55903.48648202682,oil,0.2127810320200908,4611249696.64,69.35,2
35940.625327946174,849.3362422749258,3937.5082179506876,337.93040566857735,699,80183.11595094025,biomass,0.2472957767963671,3427177.26,17.92,0
33116.73512455249,4397.857776235585,3903.0018915537844,1892.6142111710535,1565,61440.1112301401,coal,0.39995500339594686,3431258587.84,65.76,3
1841.2516289224327,2789.6321612424254,15398.40719635109,3617.2890498139186,1483,23251.263528223128,naturalGas,0.27546233155928207,8411998375.0,57.17,1
11487.622015680998,1164.5893755204715,5385.193206316462,2796.2934534560427,1069,61692.15056107838,biomass,0.29299272552191474,1407739.15,8.06,0
11938.202431109534,2517.1121629602185,15367.944543768537,2143.2385189105553,856,63199.66644745614,naturalGas,0.22200895024881823,8182095756.52,61.3,1
33758.69080813706,3660.116934918548,4197.157484255328,2850.470242911683,431,73676.59110723154,coal,0.17407134277388547,3023669284.04,75.48,3
1475.6716188410255,4791.008864507975,6501.558737156057,1858.9848490337042,1951,62466.544568123325,coal,0.3345335442765221,6342856511.0,72.24,3
5653.374808236405,1110.0255611846405,9363.190751550017,4683.924360388959,1653,96954.97091534577,naturalGas,0.22322631351873268,2330711078.05,62.75,1
40095.84622597288,4432.047042925432,18869.59740889967,321.77921000833294,1222,20531.54256298978,naturalGas,0.3981415454875838,17700203265.58,55.83,1
9337.960771689513,4672.177529695777,18641.45535260111,3383.2878211976845,1211,95157.97727714056,oil,0.20999220099381544,20054619900.48,71.61,2
32810.9323386678,4582.9385172150105,4216.750320903528,4461.849190897366,617,54295.60954465161,naturalGas,0.07380009927665208,4379978502.15,65.52,1
12290.047661812963,3180.71764074093,7228.558920737149,4029.2293082395045,1348,67523.65790899629,naturalGas,0.288902347981529,4884175261.55,57.01,1
5422.348941587586,3152.805065629191,3073.047830230069,961.0031223661614,29,10846.698147766796,oil,0.06632450782403387,2196911216.23,75.97,2
12537.023454472977,2022.0210595872757,10248.703078338593,1514.8354274524274,685,38677.0181964326,biomass,0.13767555890964617,1418716.56,17.02,0
36252.21312685513,3764.4654326959017,9265.592758823865,3599.387296600168,391,77168.53549985409,oil,0.1738083884729662,8265542419.1,70.09,2
42856.97517126115,2661.1571515711503,18025.127232769577,467.1392679447894,618,70984.19049480004,biomass,0.3088192549674647,3924061.62,24.76,0
41595.88329606609,3390.4159754291895,18607.107018042345,4068.715414171291,152,4973.799428375609,biomass,0.2229825742426645,4785853.49,55.33,0
20160.584716113513,2148.004940205489,7732.991081045113,3608.589375793712,71,55112.832086227216,biomass,0.06002607595858982,2272946.09,25.3,0
33570.21426024698,3660.167355575264,9885.58506607789,3661.5529137149456,1275,9739.541103872534,oil,0.2658974479465728,8555379824.07,65.46,2
10646.722623083138,4124.1128728467,17935.101358008047,546.1947828245774,247,99589.78648863807,oil,0.19400268309933183,18996333286.32,69.52,2
15010.812647920156,740.7169204480524,16153.485374126723,3602.914696840343,1164,89832.36226479617,coal,0.3726420784884875,2420439292.73,70.36,3
44868.62301679543,4166.319280715398,172.7605957585206,3415.0997198388513,1638,3086.9853824251586,biomass,0.22484680889908243,4270429.67,53.85,0
1143.5952137814338,2706.0796936336333,6469.185327253292,4163.066329568161,1636,86006.30831136045,oil,0.2981413010787687,4472711193.35,65.36,2
4732.67227729617,4224.882886360219,8493.307414528905,255.89998346952405,1678,92023.53045528235,coal,0.12660397231534143,7100547907.16,74.81,3
10790.369629728353,2162.195514641663,4671.354045296311,164.39780891557137,1156,36001.27403378205,biomass,0.31634074758607866,1024541.78,11.51,0
1813.3440917540759,1901.4120220613447,4071.475156329181,1896.3851443988756,1473,72230.66384972882,oil,0.3023343586692853,1905955871.0,67.28,2
9481.054036944966,4576.15305526094,851.9116812540254,786.5020050533068,936,44768.27087457012,oil,0.36642859798945787,887232840.4,66.23,2
29360.557267999764,1263.3346450665224,12903.057528888236,2814.0031639725985,351,65868.01597305806,oil,0.06183757460171973,4212766709.38,71.17,2
21360.51525432865,4222.619503177854,5323.954780614997,4590.877062458407,1452,34691.423025520955,naturalGas,0.20662524416610795,5131126162.34,59.24,1
44687.249698310254,2425.2626568219266,1141.7088507831304,1987.824665153378,1663,32933.364426693566,coal,0.28770439095887057,486701331.9,69.09,3
40963.45630605282,2575.3362583307858,4696.488279508467,4232.50436749939,464,43018.95499690033,oil,0.08330736502807526,3167636595.37,70.47,2
17419.95890904486,1549.2567246325252,16058.087661438918,51.192328863439045,1231,15411.208106597614,naturalGas,0.19371142350211934,5600231262.75,62.39,1
13341.459954848979,2869.4805810888884,17044.63471476628,884.1474851229618,291,83282.75747910287,coal,0.3797513110731684,8941894642.18,71.43,3
19294.77420427971,1632.8038694182944,9713.018279346723,200.59652128772382,895,35521.09164080203,coal,0.20257707181189488,3096408761.96,73.07,3
29719.599654482983,205.95437706584502,8379.806341132855,1674.3285435495898,1034,40614.80583667867,naturalGas,0.394891674218221,336915136.45,58.9,1
13769.150220732376,1367.2730406683368,19559.288500685456,4545.538498697689,732,89511.40665751231,coal,0.06989367137793687,5451424873.34,75.13,3
31395.370938532134,41.83142659888749,4091.236725802591,529.9130118149894,1808,50165.75759225396,naturalGas,0.301240421649312,40171192.64,61.52,1
20765.8767834664,4891.990387413714,4385.6497288067085,3051.7283948818117,1965,54881.13702573543,biomass,0.25335568268689435,2350214.56,18.18,0
27826.33545217302,4829.07857700054,5908.156823024355,2284.9048986412486,1365,95693.31435293275,oil,0.2251888869962439,7260683555.58,70.72,2
22088.263192198177,1981.8249343868022,3537.8706337936374,4695.4176512107715,1245,88785.91193135393,naturalGas,0.3897965905197533,1520325935.2,53.64,1
15076.055097324925,3644.5705631548335,7649.375404263313,656.4697555586145,96,17777.20417995551,coal,0.09537764017189504,5607610499.09,79.83,3
47448.438694626755,1735.5724310680207,18225.6011170961,1099.5378599860333,674,47848.2879618924,coal,0.3635996330883197,6085298352.41,67.3,3
38298.48681090816,3358.7548538590204,12345.422028508629,196.2327446268917,871,97158.326515426,biomass,0.29193414389781364,4115930.68,17.48,0
7435.602200439401,4029.095914799436,8297.736317384046,2197.9794856753,1732,37864.263524631664,biomass,0.14064862565487146,921981.32,12.34,0
43489.16480694668,4734.313661014281,18694.774811967174,1425.2728528450386,70,37785.737743103804,biomass,0.36558420097130273,4151997.73,50.32,0
24627.844313350924,2007.0592564898634,1064.4382262688641,4356.034372757088,806,20307.99294712628,biomass,0.20025322125135464,3000658.96,57.0,0
44780.33523125752,3918.656934950678,4284.495940247041,3044.4570253288875,104,12317.988297793396,biomass,0.33497956482557484,4844336.48,54.8,0
40092.8351693921,1336.9829686542728,11361.183241525003,3089.7491529797235,795,74290.1742848422,oil,0.18609278096659,3893015060.33,70.06,2
21548.068471227056,4951.758195930305,12349.497201544265,2682.957949562447,1586,77233.01640145014,naturalGas,0.34782578960163435,14296791338.59,58.89,1
1612.2307618458112,138.5902978341122,887.1943805960016,504.65916928454493,1180,96932.28338679699,biomass,0.2728201914557671,182883.2,0.0,0
13799.52928955483,3021.6087444405935,8120.47128235193,2252.8424844405085,1279,77568.40287963094,biomass,0.09936632175430452,1523095.37,11.57,0
27310.893625712913,3300.9348484401226,13018.163900134366,4997.550689057157,1677,25091.89690932627,oil,0.27738210721433465,10074990340.44,66.4,2
31857.17188139429,3443.347329799903,13991.603873427692,4184.384989687774,970,4971.541250563029,naturalGas,0.11697066694565543,10568041060.38,66.81,1
13265.440428943513,610.7340181575541,12798.984060073759,4472.6223181272235,306,98558.30105259636,biomass,0.19417291976295697,1759013.05,6.21,0
7398.125666604795,4693.263619530921,6479.208164782399,4124.970478270172,1156,34704.61885881697,naturalGas,0.10960345448821182,7085411732.77,65.79,1
41829.046721565304,914.1045624599132,1961.0504595983994,560.0563824833644,1688,31885.182700809655,naturalGas,0.057705640483491506,384402716.24,64.64,1
49227.90794482583,3117.539482166807,8599.53768374475,1175.8688576207583,703,90689.56576518886,oil,0.12416028880748514,6978090432.09,69.83,2
26521.664023982947,1121.153634824194,2662.213303624304,65.45217421422765,1737,58924.88995595363,oil,0.23773020830344405,797502676.21,67.12,2
8998.124649491023,1543.0099209361417,18957.710804561277,1552.3751181466519,1489,22272.24621106432,biomass,0.21854633872207113,1048644.51,22.52,0
13979.212662708764,2736.8281232233408,9555.900233850301,587.6066416151383,408,89020.52802890772,coal,0.2255239834376223,4684352596.07,71.76,3
1410.3384890996033,2091.7951586372365,6413.457569701664,2390.3270592428357,1752,99342.7246504196,oil,0.13669040745631048,3377186663.84,68.2,2
45757.7909247447,809.5257488727664,15349.451015266111,3401.7810684408146,955,9581.177553932243,naturalGas,0.28980642021496517,2901940701.38,61.33,1
6328.678603061986,862.972648080033,10009.17699238705,4378.801210438482,1264,86362.91120194623,naturalGas,0.29649215038712107,2020862267.36,56.49,1
29037.56553795555,2096.5424929323704,6269.677077847756,3758.6249671999462,543,39661.054070755,biomass,0.17528873894588298,3259639.36,48.38,0
14065.733424016697,3788.8420615947484,16258.158073576955,4695.9986991036,411,52883.17220416373,biomass,0.358409530965961,1888204.98,10.42,0
27931.811124531774,4490.843587770465,17356.327804922326,316.7965374492545,1625,91566.7816007331,biomass,0.2754081258224418,2639101.06,8.42,0
32745.30922341728,429.7970346743204,13492.862509144672,110.29018531188012,139,97364.5403817366,naturalGas,0.29956374634052113,1183944034.69,59.39,1
41572.21928350648,1971.5884987214113,1034.5920059125792,3323.6236634892525,301,26954.22713047114,oil,0.1470689712786288,551264058.59,70.6,2
10717.852952149859,510.22536297715436,11369.825315313989,1482.2944306001189,285,22072.226325031465,coal,0.050214072304455466,1017524245.14,78.44,3
1044.2935185947836,92.79647835666344,15289.568748745904,1304.8300297235771,921,8971.139300559673,oil,0.35288146423573835,329590601.03,64.86,2
7275.83868840596,3311.9762263933435,2816.4099404632852,1687.8910840842816,1868,56617.98741355166,coal,0.33784853460293296,1730596500.02,68.59,3
45050.9227714812,3016.222715413273,4650.547952553607,1385.4904865672027,1409,2346.835149616159,oil,0.09311716081499058,3523377120.24,73.18,2
43757.55883934451,823.4653779362822,17661.652590855916,2581.610211192857,935,41777.93146338372,biomass,0.1809367972347073,4635010.61,56.59,0
30071.94855743026,1176.7260371343898,500.42226487617336,2228.734813759456,64,8265.017648548848,naturalGas,0.2814687579360039,124037124.04,58.56,1
30225.584591465842,128.30169068614674,15079.270042736922,2586.521329314449,1611,41117.352510004064,coal,0.2782388000265549,396964466.43,73.61,3
33419.31539003964,4176.386556415075,9528.088521037016,3379.932376927159,748,4953.286737295317,oil,0.3511226171829948,10594520008.12,65.83,2
9180.878291860754,4873.706074282271,8990.765960908177,1966.296019407184,1059,83686.50880026812,naturalGas,0.0990938565724,9183858777.02,64.39,1
45763.39132328551,685.9430886055071,241.22099664825478,1293.973051353676,1474,21764.160399918022,coal,0.2004789117247916,35352682.91,76.07,3
21229.14098215762,1165.0613166888377,16406.024796233207,872.6926572032901,774,33502.56232543329,coal,0.08402854627424867,3740060912.93,80.0,3
19465.357148350125,4343.363524495201,7260.5155226676725,1779.8968916864962,1230,87134.7516640328,naturalGas,0.1863583369535199,6958999877.53,62.63,1
26186.42641150046,4633.054351801362,10861.236062880804,3721.9420524685515,651,74880.3400718883,biomass,0.05528760595569654,2822819.09,21.25,0
2824.8153553652246,2103.9406402059835,13578.283658079623,3795.689305051774,1276,22684.79780256379,naturalGas,0.36439557278854445,6013253430.02,59.56,1
8731.026753425931,262.60613662267986,14082.328571114524,3351.181664086841,1857,8118.042447092109,biomass,0.23446539889003842,1092608.39,53.1,0
37032.664013105335,206.5652501271688,19124.00317063884,1208.4394677690293,733,71851.70390867861,oil,0.3474307912808238,928855908.46,61.87,2
4598.53406229376,2874.009831684362,10673.66506940852,2961.026916980754,1223,39679.55251812282,oil,0.07096664535117732,7506424785.1,71.84,2
30356.029418586215,1970.5465933769633,8054.419064391109,2874.9138248053973,811,76841.9199127039,naturalGas,0.12961033866552224,3519918756.09,65.47,1
12644.780929225388,152.97561361249603,19078.702167184987,2447.1176806431413,747,45084.18246514583,biomass,0.14078299832741323,1510916.93,20.42,0
19770.13289507784,2920.4294376396583,12877.99367700787,2772.395982600128,767,35254.23888425536,oil,0.18534202312357584,9771089295.21,70.26,2
14790.339970149644,66.39965757922214,6033.192089903457,2484.363631487157,1601,45669.33541302726,biomass,0.33100323033914114,1620717.01,16.07,0
18105.79946501498,3938.986071164872,2616.638483531066,2849.0090120668356,576,75107.339581397,biomass,0.18529525580602246,2119430.11,10.93,0
36092.77230662015,1539.0997852898242,16866.83457915711,3591.7544753745874,1309,90319.80836749704,biomass,0.12162873537621445,3498562.22,18.96,0
15207.524923347164,210.8874350160682,7307.413895603616,592.6595622970267,1851,5926.952462268978,naturalGas,0.07274659111856896,329856077.07,66.44,1
28537.02969469641,2945.877582705935,13243.34745515218,3760.6474731376675,1442,52887.04258146856,biomass,0.07782211192344062,3298909.7,39.89,0
24064.494908855435,1994.445228020943,9469.246745381373,722.6364431315912,349,4250.707479303883,naturalGas,0.3160165220863421,4143525970.22,58.54,1
33351.72268545108,4869.264062652176,4058.702617921263,379.80859213135477,162,47372.54495741151,oil,0.20568104686282157,4853614859.83,66.14,2
46873.07209657552,2725.551325893474,12073.563511547256,4881.5944467962645,1598,88643.00008059313,oil,0.30416339270000536,8345094024.5,64.2,2
36762.31881190739,1383.4435133746713,1307.5930721185782,4787.109255908686,1431,36797.436375610654,coal,0.2888004926172942,371346705.49,69.8,3
11139.54874024246,3550.099934523534,8325.514951436726,349.16089745579205,1477,93312.59168698368,coal,0.09737686161609024,5636655644.84,76.11,3
2043.5651855335914,1364.7450926881295,10977.637299307053,2244.1045353010627,1656,63430.238693410334,oil,0.10001077696729352,3906542793.77,69.26,2
13482.070192841342,4522.174024123749,8777.334784959723,971.912444583885,1013,93481.37903550763,biomass,0.31436970540194686,1543455.23,4.9,0
29956.357569662614,1879.8626328318085,14998.576287494718,2452.4572408153695,436,75959.49591583945,biomass,0.302443902719896,3288219.94,18.99,0
3045.5777674703922,2753.844128253264,16575.706595451717,4159.377352847958,1012,11240.081498227466,oil,0.18231076840600863,11416370675.61,70.56,2
25070.129236461198,262.359788082902,15447.737173260242,4755.528284977307,1991,23883.98538870503,oil,0.07709779216649404,914194403.63,70.09,2
30043.721021386016,2136.3449773816315,872.377661454862,3189.55063458511,1520,40022.87500376711,coal,0.05423430759445827,345677177.99,75.7,3
